region,district,township,loss,treecover2000,percentloss,year
Mandalay,Yamethin,Pyinmana,5639,1787922,0.003153941,2006
Mandalay,Yamethin,Lewe,4474,1354456,0.003303171,2006
Magway,Thayetmyo,Myayde (Aunglan),375,732273,5.12104e-4,2006
Bago,Pyay,Paukkaung,802,992210,8.08297e-4,2006
Bago,Pyay,Thegon,267,207321,0.001287858,2006
Bago,Thayarwady,Nattalin,953,810129,0.001176356,2006
Bago,Thayarwady,Okpo,1110,695350,0.001596318,2006
Bago,Thayarwady,Gyobingauk,576,413210,0.001393964,2006
Bago,Pyay,Paungde,6,4309,0.001392434,2006
Bago,Pyay,Prome,30,16598,0.001807447,2006
Bago,Thayarwady,Zigon,0,10018,0,2006
Magway,Magwe Minbu,Taungdwingyi,1356,311124,0.004358391,2006
Magway,Magwe Minbu,Myothit,1092,154590,0.007063846,2006
Naypyitaw,Naypyitaw,Pyinmana,737,2581,0.285548237,2006
Mandalay,Yamethin,Tatkon,1368,1412850,9.68256e-4,2006
Shan,Taunggye,Pinlaung,5073,2745409,0.001847812,2006
Mandalay,Yamethin,Yamethin,267,938041,2.84636e-4,2006
Magway,Magwe Minbu,Natmauk,3,2017,0.001487357,2006
Mandalay,Meiktila,Pyawbwe,54,530877,1.01718e-4,2006
Mandalay,Meiktila,Thazi,579,774816,7.47274e-4,2006
Shan,Taunggye,Ye-Ngan,1314,3292535,3.99085e-4,2006
Mandalay,Meiktila,Wudwin,23,68050,3.37987e-4,2006
Mandalay,Meiktila,Meiktila,0,268,0,2006
Mandalay,Myingyan,Mahlaing,0,2501,0,2006
Mandalay,Myingyan,Taungtha,0,1322,0,2006
Mandalay,Myingyan,Myingyan,1,766,0.001305483,2006
Mandalay,Myingyan,Natogyi,5,1521,0.003287311,2006
Sagaing,Sagaing,Ngazun,0,727,0,2006
Sagaing,Sagaing,Myaung,0,257,0,2006
Sagaing,Monywa,Chaung-U,7,1076,0.006505576,2006
Sagaing,Sagaing,Myinmu,0,79,0,2006
Sagaing,Monywa,Ayadaw,3,384,0.0078125,2006
Sagaing,Shwebo,Tabayin,331,18864,0.01754665,2006
Sagaing,Shwebo,Wetlet,3,1306,0.00229709,2006
Sagaing,Shwebo,Shwebo,4,2448,0.001633987,2006
Sagaing,Sagaing,Sagaing,0,2838,0,2006
Mandalay,Kyaukse,Tada-U,0,1418,0,2006
Mandalay,Kyaukse,Singaing,21,35339,5.94244e-4,2006
Mandalay,Mandalay,Amarapura,7,1298,0.005392912,2006
Mandalay,Mandalay,Mandalay,1,759,0.001317523,2006
Mandalay,Pyin-Oo-Lwin,Madaya,290,517533,5.60351e-4,2006
Mandalay,Pyin-Oo-Lwin,Singu,1846,1059228,0.001742779,2006
Mandalay,Mandalay,Patheingyi,149,469015,3.17687e-4,2006
Shan,Kyaukme,Nawnghkio,6435,2475471,0.002599505,2006
Mandalay,Mandalay,Maymyo,1290,919092,0.001403559,2006
Mandalay,Kyaukse,Kyaukse,392,1366996,2.8676e-4,2006
Mandalay,Kyaukse,Myitha,95,115120,8.25226e-4,2006
Shan,Taunggye,Lawksawk,14286,4144348,0.003447104,2006
Shan,Taunggye,Pindaya,30,71922,4.17119e-4,2006
Shan,Taunggye,Kalaw,633,585632,0.001080884,2006
Shan,Taunggye,Taunggyi,996,406002,0.00245319,2006
Shan,Loilen,Mong Kung,23080,6101647,0.003782585,2006
Shan,Kyaukme,Kyaukme,12774,4615178,0.002767824,2006
Shan,Kyaukme,Hsipaw,46481,4373379,0.010628166,2006
Shan,Loilen,Lai-Hka,4704,2042627,0.002302917,2006
Shan,Loilen,Loi Lem,2043,897848,0.002275441,2006
Shan,Loilen,Namsang,15995,2705811,0.005911352,2006
Shan,Taunggye,Ho-Pong,971,634928,0.001529307,2006
Shan,Loilen,Mong Nai,11911,4093616,0.002909652,2006
Shan,Loilen,Mawkmai,4928,2628229,0.001875027,2006
Shan,Loilen,Langkho,3575,2378539,0.001503023,2006
Shan,Taunggye,Hsi Hseng,2900,710602,0.004081047,2006
Shan,Taunggye,Yawunghwe,747,568544,0.001313882,2006
Shan,Loilen,Mong Pan,5220,6854533,7.6154e-4,2006
Shan,Mongsat,Mong Tung,23124,6347206,0.003643178,2006
Shan,Mongsat,Mong Hsat,18005,6353579,0.002833836,2006
Shan,Mongsat,Mong Ping,13672,8145835,0.001678404,2006
Shan,Loilen,Ke-Hsi,12038,2571263,0.004681746,2006
Shan,Loilen,Kunhing,10460,3172299,0.003297293,2006
Shan,Loilen,Mong Hsu,11715,1996640,0.005867357,2006
Shan,Lasho,Mong Yai,13464,2277063,0.00591288,2006
Shan,Lasho,Tangyan,18894,4429685,0.004265315,2006
Shan,Lasho,Pang-Yang,25186,5663100,0.004447387,2006
Shan,Lasho,Man Hpang,14316,1782909,0.008029574,2006
Shan,Lasho,Nampan,13048,1788168,0.007296854,2006
Shan,Kengtung,Mong Yang,19428,2588352,0.007505934,2006
Shan,Kengtung,Mongkhak,10538,2929887,0.003596726,2006
Shan,Kengtung,Keng Tung,29083,5831836,0.004986937,2006
Shan,Mongphat,Mong Hpayak,2890,2657113,0.001087647,2006
Shan,Tarchilaik,Tachilek,12104,3984122,0.00303806,2006
Shan,Mongphat,Mong Yawng,27674,5853840,0.004727495,2006
Kayin,Myawady,Myawadi,49518,3497212,0.014159279,2006
Kayin,Hpa-an,Kawkareik,2630,1317362,0.001996414,2006
Kayin,Hpa-an,Kya-In Seikkyi,45716,9289338,0.004921341,2006
Tanintharyi,Dawei,Tavoy,8776,8466131,0.001036601,2006
Tanintharyi,Mergui,Tenasserim,40756,14972035,0.002722142,2006
Tanintharyi,Dawei,Thayetchaung,6649,2491164,0.002669033,2006
Tanintharyi,Mergui,Palaw,29760,2491285,0.011945643,2006
Tanintharyi,Dawei,Launglon,2396,690083,0.003472046,2006
Tanintharyi,Dawei,Yebyu,19749,4667205,0.00423144,2006
Mon,Mawlamyine,Ye,12331,2863754,0.004305887,2006
Mon,Mawlamyine,Thanbyuzayat,27911,743340,0.037548094,2006
Ayeyarwady,Pharpon,Pyapon,14,19392,7.21947e-4,2006
Ayeyarwady,Pharpon,Bogale,25,239126,1.04547e-4,2006
Tanintharyi,Mergui,Mergui,32962,5595532,0.005890771,2006
Tanintharyi,Kawthoung,Bokpyin,54404,7611073,0.007148007,2006
Kachin,Putao,Nogmung,2757,7756426,3.55447e-4,2006
Kachin,Putao,Khawbude,5111,7109674,7.1888e-4,2006
Kachin,Putao,Machanbaw,2255,3996522,5.64241e-4,2006
Kachin,Myitkyina,Hsawlaw,12508,4348848,0.002876164,2006
Kachin,Myitkyina,Chipwi,14180,4093071,0.003464391,2006
Kachin,Putao,Sumpranbum,13826,9405444,0.00147,2006
Kachin,Myitkyina,Njangyang,14882,6553019,0.002271014,2006
Kachin,Myitkyina,Waingmaw,23255,5889827,0.003948333,2006
Shan,Lasho,Pangwaum,9445,1237355,0.007633218,2006
Shan,Lasho,Mong Mao,11594,2145238,0.005404529,2006
Shan,Kunlong,Kunlong,1491,526927,0.002829614,2006
Shan,Lauking,Kong-Kyan,1896,862135,0.002199192,2006
Shan,Muse,Kutkai,22134,4135283,0.005352475,2006
Shan,Kunlong,Ho-Pang,7993,1408480,0.005674912,2006
Shan,Lasho,Hsenwi,12862,2017367,0.006375637,2006
Shan,Lasho,Lashio,33814,4333525,0.007802886,2006
Shan,Muse,Mu-Se,10887,1932545,0.005633504,2006
Shan,Muse,Namhkan,10596,1990221,0.005324032,2006
Kachin,Myitkyina,Myitkyina,19038,7837796,0.002428999,2006
Kachin,Bhamo,Momauk,15872,3029632,0.00523892,2006
Kachin,Myitkyina,Mogaung,5115,2400590,0.002130726,2006
Kachin,Myitkyina,Kamaing,15427,8254148,0.001869,2006
Kachin,Myitkyina,Mohnyin,5352,7991544,6.69708e-4,2006
Kachin,Bhamo,Shwegu,11068,3620744,0.00305683,2006
Kachin,Bhamo,Bhamo,4305,2625746,0.001639534,2006
Sagaing,Katha,Katha,26511,2009361,0.013193747,2006
Shan,Kyaukme,Mabein,11101,5886379,0.001885879,2006
Kachin,Bhamo,Mansi,12895,3763269,0.003426542,2006
Shan,Kyaukme,Mong Mit,7695,3552712,0.002165951,2006
Shan,Kyaukme,Namtu,37317,5250164,0.007107778,2006
Shan,Kyaukme,Namhsan,3505,1216058,0.002882264,2006
Mandalay,Pyin-Oo-Lwin,Mogok,1930,1428007,0.001351534,2006
Sagaing,Katha,Tigyaing,10052,1927501,0.005215043,2006
Sagaing,Katha,Indaw,4076,1581718,0.002576945,2006
Sagaing,Katha,Kawlin,11194,1333939,0.008391688,2006
Sagaing,Katha,Wuntho,3483,951653,0.003659947,2006
Mandalay,Pyin-Oo-Lwin,Thabeikkyin,10831,2255202,0.004802674,2006
Sagaing,Shwebo,Kanbalu,27027,1267477,0.021323464,2006
Sagaing,Shwebo,Tantabin,53,38373,0.001381179,2006
Sagaing,Shwebo,Khin-U,39,15988,0.002439329,2006
Sagaing,Shwebo,Kyunhla,7566,2033078,0.003721451,2006
Sagaing,Shwebo,Taze,3783,601324,0.006291118,2006
Sagaing,Shwebo,Ye-U,2999,469719,0.006384668,2006
Sagaing,Katha,Pinlebu,8314,3995772,0.002080699,2006
Sagaing,Mawleik,Phaungbyin,2465,4061903,6.06858e-4,2006
Sagaing,Katha,Banmauk,6719,4469873,0.001503175,2006
Sagaing,Hkamti,Homalin,16462,13876705,0.001186305,2006
Sagaing,Hkamti,Khamti,16168,11956278,0.00135226,2006
Sagaing,Hkamti,Lashe,3724,3399951,0.00109531,2006
Sagaing,Hkamti,Lahe,20083,5607799,0.003581262,2006
Sagaing,Hkamti,Nanyun,13406,9464441,0.00141646,2006
Kachin,Myitkyina,Tanai,17582,17326417,0.001014751,2006
Kachin,Putao,Putao,6059,6765107,8.95625e-4,2006
Sagaing,Tamu,Tamu,5723,1883723,0.003038132,2006
Sagaing,Mawleik,Mawlaik,2655,5103451,5.20236e-4,2006
Sagaing,Kalemyo,Kalewa,2008,2672961,7.51227e-4,2006
Chin,Palam,Falam,2889,2151216,0.001342961,2006
Chin,Palam,Tiddim,13005,3233127,0.004022422,2006
Chin,Palam,Tonzang,9471,4638234,0.002041941,2006
Tanintharyi,Kawthoung,Kawthaung,49507,3140789,0.0157626,2007
Ayeyarwady,Bassein,Ngaputaw,1358,2258207,6.01362e-4,2007
Ayeyarwady,Myoungmya,Labutta,97,78864,0.001229966,2007
Ayeyarwady,Myoungmya,Myaungmya,36,225412,1.59708e-4,2007
Ayeyarwady,Myoungmya,Wakema,26,17986,0.001445569,2007
Rakhine,Maungtaw,Maungdaw,2364,1296413,0.001823493,2007
Rakhine,Buthidaung,Buthidaung,593,2160957,2.74415e-4,2007
Rakhine,Buthidaung,Ponnagyun & Rathedaung,0,1031589,0,2007
Rakhine,Buthidaung,Sittwe (Akyab),0,2179,0,2007
Rakhine,Sittwe,Pauktaw,0,199933,0,2007
Rakhine,Sittwe,Myebon,15137,1624717,0.009316699,2007
Rakhine,Kyaunkpyu,Kyaukpyu,2000,587306,0.00340538,2007
Rakhine,Kyaunkpyu,An,36587,8382837,0.004364513,2007
Rakhine,Sittwe,Minbya,2100,3658938,5.73937e-4,2007
Rakhine,Sittwe,Mrauk-Oo,9,603619,1.49101e-5,2007
Chin,Mindat,Paletwa,459,12225679,3.75439e-5,2007
Chin,Mindat,Kanpetlet,4899,2850034,0.001718927,2007
Rakhine,Sittwe,Kyauktaw,19,1475443,1.28775e-5,2007
Chin,Mindat,Matupi,705,6387534,1.10371e-4,2007
Chin,Palam,Thlangtlang,6,4675850,1.28319e-6,2007
Chin,Palam,Haka,2601,4694623,5.54038e-4,2007
Chin,Mindat,Mindat,7963,4717849,0.001687845,2007
Magway,Pakokku,Saw,8375,1787752,0.004684654,2007
Magway,Pakokku,Seikpyu,1068,225644,0.004733119,2007
Magway,Pakokku,Pauk,6407,569137,0.011257395,2007
Magway,Pakokku,Htilin,3466,930198,0.003726088,2007
Magway,Pakokku,Gangaw,6442,1661654,0.00387686,2007
Sagaing,Kalemyo,Kale,3237,2412434,0.001341798,2007
Sagaing,Kalemyo,Mingin,5193,3471362,0.001495955,2007
Sagaing,Monywa,Kani,11822,2650588,0.004460142,2007
Sagaing,Monywa,Pale,3430,673174,0.005095265,2007
Magway,Pakokku,Myaing,43,4848,0.008869637,2007
Sagaing,Monywa,Yinmabin,383,24038,0.015933106,2007
Sagaing,Monywa,Budalin,17,4327,0.003928819,2007
Sagaing,Monywa,Monywa,7,709,0.009873061,2007
Sagaing,Monywa,Salingyi,10,1731,0.005777008,2007
Magway,Pakokku,Yesagyo,43,2253,0.019085664,2007
Magway,Pakokku,Pakokku,26,975,0.026666667,2007
Mandalay,Myingyan,Nyaungu,0,308,0,2007
Mandalay,Myingyan,Kyaukpadaung,7,76372,9.16566e-5,2007
Magway,Magwe Minbu,Chauk,1,338,0.00295858,2007
Magway,Minbu,Salin,1220,464085,0.002628829,2007
Magway,Magwe Minbu,Yenangyaung,1,111,0.009009009,2007
Magway,Magwe Minbu,Magwe,0,150,0,2007
Magway,Minbu,Minbu (Sagu),463,93038,0.004976461,2007
Magway,Minbu,Pwinbyu,410,209815,0.001954102,2007
Magway,Minbu,Sidoktaya,7272,2863453,0.002539591,2007
Magway,Minbu,Ngape,2308,880920,0.002619988,2007
Magway,Thayetmyo,Minhla,2000,720876,0.002774402,2007
Magway,Thayetmyo,Mindon,2306,2155693,0.001069726,2007
Magway,Thayetmyo,Sinbaungwe (Tantabin),193,191828,0.00100611,2007
Magway,Thayetmyo,Thayet,169,131013,0.001289948,2007
Magway,Thayetmyo,Kama,485,608776,7.96681e-4,2007
Rakhine,Thandwe,Taungup,21927,5478524,0.004002355,2007
Rakhine,Thandwe,Arakan (Sandoway),2666,4649772,5.73361e-4,2007
Bago,Pyay,Padaung,206,1760537,1.1701e-4,2007
Bago,Pyay,Shwedaung,41,50887,8.05707e-4,2007
Ayeyarwady,Hinthada,Kyangin,63,470713,1.3384e-4,2007
Ayeyarwady,Hinthada,Myanaung,133,694854,1.91407e-4,2007
Ayeyarwady,Hinthada,Ingapu,646,875065,7.38231e-4,2007
Rakhine,Thandwe,Gwa,4834,3113144,0.001552771,2007
Rakhine,Kyaunkpyu,Man Aung,21,252183,8.32729e-5,2007
Rakhine,Kyaunkpyu,Ramree,6164,917803,0.006716038,2007
Ayeyarwady,Bassein,Bassein West,4544,1121269,0.004052551,2007
Ayeyarwady,Bassein,Thabaung,2381,1591547,0.001496029,2007
Ayeyarwady,Hinthada,Lemyethna,1391,585055,0.002377554,2007
Ayeyarwady,Bassein,Yegyi,146,453532,3.21918e-4,2007
Ayeyarwady,Bassein,Kyonpyaw,5,87870,5.69022e-5,2007
Ayeyarwady,Bassein,Kyaunggon,11,20394,5.39374e-4,2007
Ayeyarwady,Myoungmya,Einme,3,32902,9.11799e-5,2007
Ayeyarwady,Myoungmya,Moulmeingyun,6,10347,5.79878e-4,2007
Ayeyarwady,Maubin,Pantanaw,43,136447,3.15141e-4,2007
Ayeyarwady,Pharpon,Kyaiklat,6,24235,2.47576e-4,2007
Ayeyarwady,Maubin,Ma-Ubin,13,20191,6.43851e-4,2007
Ayeyarwady,Maubin,Irrawaddy,12,25431,4.71865e-4,2007
Ayeyarwady,Maubin,Yandoon,59,58093,0.001015613,2007
Ayeyarwady,Maubin,Danubyu,5,46895,1.06621e-4,2007
Yangon,Yangon-N,Taikkyi,6,29022,2.0674e-4,2007
Ayeyarwady,Hinthada,Henzada,7,76335,9.17011e-5,2007
Ayeyarwady,Hinthada,Danubyu,2,56837,3.51883e-5,2007
Bago,Thayarwady,Minhla,187,1072069,1.74429e-4,2007
Ayeyarwady,Hinthada,Zalun,23,40527,5.67523e-4,2007
Bago,Thayarwady,Monyo,9,17778,5.06244e-4,2007
Bago,Thayarwady,Tharrawaddy,1,19361,5.16502e-5,2007
Yangon,Yangon-N,Hmawbi,1130,738893,0.001529315,2007
Yangon,Yangon-N,Hlegu,1133,867395,0.00130621,2007
Bago,Thayarwady,Letpatan,213,609211,3.49633e-4,2007
Bago,Pegu,Bago (Pegu),5580,2458344,0.002269821,2007
Bago,Pegu,Kyauktaga,5605,2811773,0.001993404,2007
Bago,Pegu,Daik-U,2090,467487,0.004470713,2007
Bago,Pegu,Kawa,2,15215,1.31449e-4,2007
Yangon,Yangon-S,Kayan,2,4798,4.1684e-4,2007
Yangon,Yangon-S,Syriam,4,2559,0.001563111,2007
Yangon,Yangon-E,Yangon (Rangoon),4,2381,0.001679966,2007
Yangon,Yangon-W,Yangon (Rangoon),2,5167,3.87072e-4,2007
Yangon,Yangon-N,Htantabin,1,3599,2.77855e-4,2007
Yangon,Yangon-S,Insein,13,11756,0.001105818,2007
Yangon,Yangon-S,Kawkhmu,201,185181,0.001085425,2007
Ayeyarwady,Pharpon,Dedaye,0,13432,0,2007
Yangon,Yangon-S,Kungyangon,47,64359,7.30279e-4,2007
Yangon,Yangon-S,Kyauktan,9,3667,0.002454322,2007
Yangon,Yangon-S,Thongwa,0,2050,0,2007
Bago,Pegu,Thanatpin,0,9451,0,2007
Mon,Thaton,Bilin,6031,1877036,0.003213044,2007
Mon,Thaton,Paung,1407,240921,0.005840089,2007
Mon,Mawlamyine,Chaungzon,382,57547,0.006638052,2007
Mon,Mawlamyine,Moulmein,53,15320,0.00345953,2007
Mon,Mawlamyine,Mudon,1423,257485,0.005526536,2007
Mon,Mawlamyine,Kyaikmaraw,9005,556959,0.016168156,2007
Kayin,Kawkareik,Pa-An,17970,1419591,0.012658576,2007
Mon,Thaton,Thaton,2725,631416,0.004315697,2007
Kayin,Kawkareik,Hlaingbwe,18808,4235041,0.004441043,2007
Mon,Thaton,Kyaikto,4881,871958,0.005597747,2007
Bago,Pegu,Shwegyin,16782,2804952,0.00598299,2007
Kayin,Kawkareik,Papun,36521,8723762,0.004186382,2007
Bago,Pegu,Nyaungiebin,21,21410,9.8085e-4,2007
Bago,Pegu,Waw,4,16993,2.35391e-4,2007
Bago,Taungoo,Pyu,1001,1819751,5.50075e-4,2007
Bago,Taungoo,Kyaukki,6771,2323858,0.002913689,2007
Bago,Taungoo,Oktwin,2492,1286045,0.001937724,2007
Bago,Taungoo,Tantabin,578,143523,0.004027229,2007
Kayin,Kawkareik,Thandaung,8085,4749629,0.001702238,2007
Kayah,Bawlake,Pasawng,2229,4227571,5.27253e-4,2007
Kayah,Bawlake,Bawlakhe,4351,2291745,0.001898553,2007
Kayah,Loikaw,Hsataw,2270,2785146,8.15038e-4,2007
Kayah,Loikaw,Loi-Kaw,1911,753318,0.002536777,2007
Kayah,Loikaw,Dimawhso,1264,628872,0.002009948,2007
Kayah,Loikaw,Phruhso,4567,1775508,0.002572222,2007
Shan,Taunggye,Pekhon,7491,1490498,0.005025837,2007
Bago,Taungoo,Thoungoo,3730,1777331,0.002098652,2007
Bago,Taungoo,Yedashe,3594,2479131,0.001449702,2007
Mandalay,Yamethin,Pyinmana,4780,1787922,0.002673495,2007
Mandalay,Yamethin,Lewe,2585,1354456,0.001908515,2007
Magway,Thayetmyo,Myayde (Aunglan),435,732273,5.94041e-4,2007
Bago,Pyay,Paukkaung,572,992210,5.76491e-4,2007
Bago,Pyay,Thegon,243,207321,0.001172095,2007
Bago,Thayarwady,Nattalin,417,810129,5.14733e-4,2007
Bago,Thayarwady,Okpo,226,695350,3.25016e-4,2007
Bago,Thayarwady,Gyobingauk,554,413210,0.001340723,2007
Bago,Pyay,Paungde,0,4309,0,2007
Bago,Pyay,Prome,24,16598,0.001445957,2007
Bago,Thayarwady,Zigon,0,10018,0,2007
Magway,Magwe Minbu,Taungdwingyi,605,311124,0.001944562,2007
Magway,Magwe Minbu,Myothit,737,154590,0.004767449,2007
Naypyitaw,Naypyitaw,Pyinmana,383,2581,0.148392096,2007
Mandalay,Yamethin,Tatkon,1483,1412850,0.001049651,2007
Shan,Taunggye,Pinlaung,6258,2745409,0.002279442,2007
Mandalay,Yamethin,Yamethin,309,938041,3.2941e-4,2007
Magway,Magwe Minbu,Natmauk,0,2017,0,2007
Mandalay,Meiktila,Pyawbwe,82,530877,1.54461e-4,2007
Mandalay,Meiktila,Thazi,909,774816,0.001173182,2007
Shan,Taunggye,Ye-Ngan,2219,3292535,6.73949e-4,2007
Mandalay,Meiktila,Wudwin,14,68050,2.05731e-4,2007
Mandalay,Meiktila,Meiktila,0,268,0,2007
Mandalay,Myingyan,Mahlaing,2,2501,7.9968e-4,2007
Mandalay,Myingyan,Taungtha,1,1322,7.5643e-4,2007
Mandalay,Myingyan,Myingyan,0,766,0,2007
Mandalay,Myingyan,Natogyi,2,1521,0.001314924,2007
Sagaing,Sagaing,Ngazun,0,727,0,2007
Sagaing,Sagaing,Myaung,10,257,0.038910506,2007
Sagaing,Monywa,Chaung-U,3,1076,0.002788104,2007
Sagaing,Sagaing,Myinmu,1,79,0.012658228,2007
Sagaing,Monywa,Ayadaw,21,384,0.0546875,2007
Sagaing,Shwebo,Tabayin,827,18864,0.043840119,2007
Sagaing,Shwebo,Wetlet,9,1306,0.006891271,2007
Sagaing,Shwebo,Shwebo,10,2448,0.004084967,2007
Sagaing,Sagaing,Sagaing,0,2838,0,2007
Mandalay,Kyaukse,Tada-U,0,1418,0,2007
Mandalay,Kyaukse,Singaing,3,35339,8.4892e-5,2007
Mandalay,Mandalay,Amarapura,0,1298,0,2007
Mandalay,Mandalay,Mandalay,0,759,0,2007
Mandalay,Pyin-Oo-Lwin,Madaya,378,517533,7.30388e-4,2007
Mandalay,Pyin-Oo-Lwin,Singu,873,1059228,8.24185e-4,2007
Mandalay,Mandalay,Patheingyi,308,469015,6.56695e-4,2007
Shan,Kyaukme,Nawnghkio,8689,2475471,0.003510039,2007
Mandalay,Mandalay,Maymyo,1479,919092,0.001609197,2007
Mandalay,Kyaukse,Kyaukse,673,1366996,4.9232e-4,2007
Mandalay,Kyaukse,Myitha,19,115120,1.65045e-4,2007
Shan,Taunggye,Lawksawk,13510,4144348,0.003259861,2007
Shan,Taunggye,Pindaya,93,71922,0.001293067,2007
Shan,Taunggye,Kalaw,917,585632,0.00156583,2007
Shan,Taunggye,Taunggyi,783,406002,0.001928562,2007
Shan,Loilen,Mong Kung,22707,6101647,0.003721454,2007
Shan,Kyaukme,Kyaukme,13756,4615178,0.0029806,2007
Shan,Kyaukme,Hsipaw,32519,4373379,0.007435669,2007
Shan,Loilen,Lai-Hka,4601,2042627,0.002252492,2007
Shan,Loilen,Loi Lem,3826,897848,0.0042613,2007
Shan,Loilen,Namsang,7534,2705811,0.002784378,2007
Shan,Taunggye,Ho-Pong,985,634928,0.001551357,2007
Shan,Loilen,Mong Nai,7847,4093616,0.001916887,2007
Shan,Loilen,Mawkmai,3353,2628229,0.001275764,2007
Shan,Loilen,Langkho,2843,2378539,0.001195272,2007
Shan,Taunggye,Hsi Hseng,1606,710602,0.002260056,2007
Shan,Taunggye,Yawunghwe,386,568544,6.78927e-4,2007
Shan,Loilen,Mong Pan,4971,6854533,7.25214e-4,2007
Shan,Mongsat,Mong Tung,22584,6347206,0.003558101,2007
Shan,Mongsat,Mong Hsat,20233,6353579,0.003184504,2007
Shan,Mongsat,Mong Ping,18928,8145835,0.002323641,2007
Shan,Loilen,Ke-Hsi,11653,2571263,0.004532014,2007
Shan,Loilen,Kunhing,11381,3172299,0.003587619,2007
Shan,Loilen,Mong Hsu,8007,1996640,0.004010237,2007
Shan,Lasho,Mong Yai,11154,2277063,0.004898415,2007
Shan,Lasho,Tangyan,23199,4429685,0.005237167,2007
Shan,Lasho,Pang-Yang,31310,5663100,0.005528774,2007
Shan,Lasho,Man Hpang,19533,1782909,0.010955691,2007
Shan,Lasho,Nampan,21303,1788168,0.01191331,2007
Shan,Kengtung,Mong Yang,21211,2588352,0.00819479,2007
Shan,Kengtung,Mongkhak,12083,2929887,0.00412405,2007
Shan,Kengtung,Keng Tung,31840,5831836,0.005459687,2007
Shan,Mongphat,Mong Hpayak,3036,2657113,0.001142593,2007
Shan,Tarchilaik,Tachilek,10821,3984122,0.002716031,2007
Shan,Mongphat,Mong Yawng,35306,5853840,0.006031255,2007
Kayin,Myawady,Myawadi,45643,3497212,0.013051253,2007
Kayin,Hpa-an,Kawkareik,2975,1317362,0.002258301,2007
Kayin,Hpa-an,Kya-In Seikkyi,43171,9289338,0.004647371,2007
Tanintharyi,Dawei,Tavoy,15332,8466131,0.001810981,2007
Tanintharyi,Mergui,Tenasserim,65422,14972035,0.004369613,2007
Tanintharyi,Dawei,Thayetchaung,13186,2491164,0.005293108,2007
Tanintharyi,Mergui,Palaw,32486,2491285,0.013039857,2007
Tanintharyi,Dawei,Launglon,4693,690083,0.006800631,2007
Tanintharyi,Dawei,Yebyu,49724,4667205,0.010653914,2007
Mon,Mawlamyine,Ye,18443,2863754,0.006440148,2007
Mon,Mawlamyine,Thanbyuzayat,16498,743340,0.02219442,2007
Ayeyarwady,Pharpon,Pyapon,14,19392,7.21947e-4,2007
Ayeyarwady,Pharpon,Bogale,22,239126,9.20017e-5,2007
Tanintharyi,Mergui,Mergui,49739,5595532,0.008889056,2007
Tanintharyi,Kawthoung,Bokpyin,52258,7611073,0.006866049,2007
Kachin,Putao,Nogmung,2663,7756426,3.43328e-4,2007
Kachin,Putao,Khawbude,2625,7109674,3.69215e-4,2007
Kachin,Putao,Machanbaw,1587,3996522,3.97095e-4,2007
Kachin,Myitkyina,Hsawlaw,5755,4348848,0.001323339,2007
Kachin,Myitkyina,Chipwi,10949,4093071,0.002675009,2007
Kachin,Putao,Sumpranbum,11313,9405444,0.001202814,2007
Kachin,Myitkyina,Njangyang,15849,6553019,0.00241858,2007
Kachin,Myitkyina,Waingmaw,40521,5889827,0.006879829,2007
Shan,Lasho,Pangwaum,16378,1237355,0.013236298,2007
Shan,Lasho,Mong Mao,20689,2145238,0.009644151,2007
Shan,Kunlong,Kunlong,2283,526927,0.004332668,2007
Shan,Lauking,Kong-Kyan,2066,862135,0.002396376,2007
Shan,Muse,Kutkai,16894,4135283,0.004085331,2007
Shan,Kunlong,Ho-Pang,14994,1408480,0.010645519,2007
Shan,Lasho,Hsenwi,11202,2017367,0.005552782,2007
Shan,Lasho,Lashio,23395,4333525,0.005398607,2007
Shan,Muse,Mu-Se,10312,1932545,0.005335969,2007
Shan,Muse,Namhkan,11730,1990221,0.005893818,2007
Kachin,Myitkyina,Myitkyina,38168,7837796,0.004869736,2007
Kachin,Bhamo,Momauk,30545,3029632,0.010082083,2007
Kachin,Myitkyina,Mogaung,8133,2400590,0.003387917,2007
Kachin,Myitkyina,Kamaing,34735,8254148,0.004208187,2007
Kachin,Myitkyina,Mohnyin,6416,7991544,8.02849e-4,2007
Kachin,Bhamo,Shwegu,9841,3620744,0.00271795,2007
Kachin,Bhamo,Bhamo,5159,2625746,0.001964775,2007
Sagaing,Katha,Katha,62992,2009361,0.03134927,2007
Shan,Kyaukme,Mabein,16567,5886379,0.002814464,2007
Kachin,Bhamo,Mansi,16693,3763269,0.004435771,2007
Shan,Kyaukme,Mong Mit,8091,3552712,0.002277415,2007
Shan,Kyaukme,Namtu,32539,5250164,0.006197711,2007
Shan,Kyaukme,Namhsan,4967,1216058,0.004084509,2007
Mandalay,Pyin-Oo-Lwin,Mogok,2144,1428007,0.001501393,2007
Sagaing,Katha,Tigyaing,15644,1927501,0.008116209,2007
Sagaing,Katha,Indaw,7754,1581718,0.004902264,2007
Sagaing,Katha,Kawlin,9805,1333939,0.007350411,2007
Sagaing,Katha,Wuntho,2492,951653,0.002618602,2007
Mandalay,Pyin-Oo-Lwin,Thabeikkyin,7423,2255202,0.003291501,2007
Sagaing,Shwebo,Kanbalu,25641,1267477,0.020229953,2007
Sagaing,Shwebo,Tantabin,63,38373,0.001641779,2007
